,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
14247,2,13,1,6,4,9,2,2,0,0
14248,2,7,3,7,2,3,3,4,0,4
14249,4,1,2,2,4,10,1,4,0,3
14250,1,3,1,13,4,10,2,11,0,1
14251,2,13,2,5,4,7,2,8,0,5
14252,1,7,1,8,1,13,1,3,0,7
14253,4,3,4,8,3,12,2,2,0,7
14254,1,9,2,10,1,13,4,1,0,7
14255,3,3,2,13,3,12,4,6,0,7
14256,2,11,3,4,4,3,1,13,0,5
14257,3,9,1,8,2,10,3,7,0,2
14258,3,7,3,3,3,6,2,3,1,3
14259,1,7,4,4,3,1,2,12,0,5
14260,3,3,1,10,2,6,4,5,0,7
14261,2,11,2,4,1,3,4,4,0,4
14262,4,3,1,7,1,12,1,4,0,7
14263,3,11,2,8,4,1,1,3,0,4
14264,3,12,4,4,3,1,3,3,0,4
14265,4,7,1,10,1,5,2,4,0,4
14266,4,1,3,4,4,13,4,9,0,6
14267,4,1,2,12,1,5,4,9,0,1
14268,1,13,1,12,3,13,2,9,0,2
14269,4,1,3,6,3,4,4,8,0,1
14270,3,2,2,11,1,6,2,3,0,7
14271,3,11,4,7,3,8,2,4,0,0
14272,3,11,3,6,1,5,1,13,0,5
14273,2,7,3,9,1,5,4,8,0,1
14274,3,4,2,2,3,11,2,12,0,6
14275,2,9,2,4,4,4,3,1,0,3
14276,2,1,2,8,2,2,1,12,0,1
14277,3,1,2,11,4,12,3,2,0,7
14278,2,7,3,8,2,11,2,5,0,7
14279,4,5,3,9,4,3,1,10,0,1
14280,2,13,2,1,4,9,4,10,0,5
14281,1,1,4,13,3,2,2,12,0,1
14282,3,8,1,1,2,12,3,4,0,0
14283,3,2,4,9,3,12,3,8,0,7
14284,4,7,3,7,2,4,4,13,0,1
14285,2,10,4,6,3,1,4,1,0,4
14286,4,8,4,9,4,4,2,6,0,4
14287,4,10,4,8,4,3,2,6,0,4
14288,3,4,3,2,1,6,4,4,0,3
14289,4,7,1,13,3,1,2,7,0,1
14290,4,8,4,2,1,8,4,11,0,5
14291,4,2,3,2,2,11,2,4,0,6
14292,4,3,2,8,2,4,4,1,0,3
14293,3,1,2,1,4,4,1,2,0,3
14294,4,8,2,6,3,1,2,13,0,5
14295,3,2,3,7,2,6,3,10,0,1
14296,2,1,1,13,4,9,2,10,0,1
14297,3,8,4,9,1,12,3,12,0,2
14298,1,3,3,11,2,10,3,6,0,7
14299,3,10,4,10,4,7,3,12,0,2
14300,4,10,4,12,4,11,2,10,0,2
14301,2,4,2,8,2,9,4,12,0,6
14302,4,2,4,10,1,5,4,12,0,1
14303,2,3,4,2,4,13,2,7,0,6
14304,4,7,4,3,3,7,3,5,0,3
14305,4,8,3,6,1,10,3,13,0,6
14306,4,5,3,3,1,4,4,2,0,3
14307,3,3,3,6,1,5,3,2,0,3
14308,4,9,2,5,1,5,2,6,1,5
14309,3,7,2,12,3,3,1,1,0,4
14310,2,12,3,6,2,8,2,2,0,0
14311,2,9,4,7,1,1,2,13,0,5
14312,2,11,1,10,2,8,3,8,0,2
14313,4,9,2,3,3,8,3,5,0,0
14314,3,12,2,11,4,10,2,1,0,4
14315,2,12,4,6,2,8,4,2,0,0
14316,4,12,1,2,4,13,3,5,0,0
14317,1,3,3,3,2,5,3,7,0,3
14318,1,3,3,4,3,9,2,13,0,6
14319,1,3,2,8,4,3,1,10,0,1
14320,1,9,3,10,2,1,1,13,0,1
14321,2,1,1,1,1,7,4,9,0,6
14322,2,6,4,2,2,9,3,8,0,6
14323,2,9,2,11,3,8,2,12,0,2
14324,4,3,1,3,3,12,1,7,1,6
14325,4,2,3,12,2,13,1,1,0,7
14326,4,7,3,10,1,11,3,3,0,7
14327,2,1,3,4,4,1,2,9,0,3
14328,1,9,4,11,1,12,1,6,0,2
14329,3,11,2,7,4,9,4,4,0,0
14330,3,2,4,8,3,10,4,4,0,7
14331,3,3,3,13,1,9,3,1,0,7
14332,3,12,1,1,3,6,2,7,0,5
14333,3,3,4,6,4,8,3,6,0,3
14334,3,2,4,11,1,9,4,12,0,1
14335,3,5,1,2,4,7,3,9,0,6
14336,2,6,2,1,4,1,1,13,0,5
14337,1,7,3,13,1,2,4,2,0,4
14338,4,6,2,12,3,2,3,10,0,1
14339,3,3,3,5,3,6,4,6,0,3
14340,3,9,2,5,3,10,2,12,0,6
14341,3,9,1,6,2,13,1,11,0,2
14342,1,10,1,6,3,2,2,5,0,4
14343,1,10,4,12,1,6,3,6,0,4
14344,3,3,4,1,4,8,2,13,0,6
14345,3,12,3,13,4,8,4,3,0,4
14346,1,2,3,2,3,11,3,12,0,6
14347,1,8,4,6,1,5,2,12,0,5
14348,3,13,3,6,3,2,1,10,0,5
14349,1,7,3,11,1,6,2,6,0,4
14350,3,11,2,9,3,12,1,6,0,2
14351,3,11,4,8,4,13,2,4,0,0
14352,2,7,4,1,4,12,2,9,0,6
14353,1,5,4,4,2,11,3,11,0,6
14354,3,11,3,12,4,11,4,7,0,2
14355,4,1,3,3,1,7,3,7,0,3
14356,2,7,1,2,1,9,2,5,0,0
14357,4,11,4,7,4,3,4,10,0,5
14358,2,6,3,5,1,12,4,2,0,0
14359,3,8,1,7,2,6,1,10,0,5
14360,3,10,2,11,1,8,4,2,0,4
14361,3,11,1,1,2,4,2,9,0,5
14362,1,4,4,8,4,4,3,7,1,1
14363,1,11,3,1,2,4,2,13,0,5
14364,1,6,1,5,4,2,4,11,0,5
14365,3,5,4,7,3,12,1,5,0,7
14366,1,10,3,7,2,8,2,13,0,2
14367,3,6,4,4,1,7,1,4,0,3
14368,3,13,2,11,2,2,4,2,0,4
14369,2,2,3,9,4,8,2,6,0,7
14370,4,9,3,3,4,5,1,2,0,3
14371,3,7,3,13,1,8,2,4,0,7
14372,1,2,1,10,4,10,1,6,0,7
14373,2,9,1,5,3,10,3,1,0,0
14374,4,9,1,9,1,6,3,3,0,4
14375,3,11,3,2,2,10,4,4,0,0
14376,4,12,3,5,3,9,1,1,0,0
14377,2,11,3,1,4,9,2,6,0,0
14378,2,12,3,10,3,1,4,4,0,4
14379,2,11,2,13,2,1,2,12,1,1
14380,4,8,2,12,4,11,1,9,0,2
14381,2,9,2,2,2,1,4,7,0,5
14382,3,3,3,6,1,1,3,4,0,3
14383,1,8,4,2,3,6,3,4,0,3
14384,2,1,4,9,1,13,3,12,0,6
14385,2,12,3,7,4,7,1,6,0,4
14386,4,1,2,7,4,3,4,10,0,1
14387,3,5,4,4,2,9,4,3,0,3
14388,3,10,1,2,4,6,4,9,0,5
14389,1,1,1,7,4,12,3,2,0,7
14390,3,4,2,12,2,7,4,5,0,7
14391,1,1,3,10,2,8,2,11,0,1
14392,4,12,3,4,3,5,1,1,0,0
14393,1,3,4,4,3,5,1,10,0,6
14394,3,8,4,9,2,3,4,8,0,1
14395,3,5,4,3,4,8,4,11,0,6
14396,4,13,3,8,1,12,1,6,0,0
14397,4,6,2,12,1,8,4,11,0,2
14398,4,2,1,2,3,9,4,10,0,6
14399,4,8,3,9,2,2,1,9,0,1
14400,3,3,1,6,2,3,2,5,0,3
14401,2,3,3,11,1,5,4,6,0,1
14402,2,9,4,4,1,13,2,12,0,6
14403,1,5,2,13,4,3,4,12,0,1
14404,4,8,2,6,2,13,3,11,0,6
14405,1,1,2,7,3,7,4,3,0,3
14406,4,2,3,12,2,11,2,7,0,7
14407,1,2,3,10,1,9,4,8,0,7
14408,4,5,3,10,1,10,1,1,0,7
14409,4,8,2,10,2,9,2,12,1,2
14410,1,8,4,12,3,5,2,3,0,4
14411,2,4,1,13,3,11,4,1,0,7
14412,3,3,2,13,4,3,4,9,0,1
14413,1,1,2,8,4,5,3,1,0,3
14414,1,1,1,12,2,11,2,9,0,7
14415,1,13,4,4,3,6,2,3,0,0
14416,4,2,3,1,1,10,1,7,0,6
14417,2,1,1,4,3,9,2,10,0,6
14418,3,2,1,2,2,5,4,4,0,3
14419,3,11,1,3,1,11,1,9,0,0
14420,2,6,2,11,4,1,2,7,0,1
14421,1,9,4,8,3,8,4,1,0,0
14422,2,11,4,9,2,12,4,3,0,0
14423,1,9,4,10,4,8,2,9,0,2
14424,1,4,2,7,3,4,1,3,1,3
14425,4,9,2,10,4,11,4,1,0,7
14426,2,8,4,3,1,3,1,10,0,5
14427,3,6,1,4,4,6,3,1,0,3
14428,3,12,1,1,2,12,3,13,0,5
14429,1,2,4,4,4,8,1,13,0,6
14430,1,2,2,4,4,7,1,6,0,3
14431,3,4,3,6,3,13,1,9,0,6
14432,1,10,2,1,4,9,3,6,0,0
14433,4,11,4,3,4,13,2,10,0,0
14434,4,9,4,1,2,3,2,10,0,5
14435,1,13,1,6,4,8,1,1,0,0
14436,3,4,2,1,3,2,4,7,0,3
14437,4,4,1,1,2,3,2,2,0,3
14438,3,1,4,6,4,4,2,13,0,1
14439,4,3,4,1,1,8,2,8,0,6
14440,1,7,1,13,1,3,4,13,0,1
14441,3,8,1,3,1,9,1,10,0,6
14442,2,1,4,11,2,13,3,8,0,7
14443,3,10,3,3,2,8,2,11,0,5
14444,1,13,2,7,2,9,4,5,0,0
14445,1,11,1,13,2,3,4,13,0,2
14446,1,4,2,8,4,1,3,3,0,3
14447,2,5,1,9,3,12,3,1,0,7
14448,4,3,1,12,1,3,1,5,0,1
14449,1,7,2,12,1,9,4,5,0,7
14450,1,8,3,1,2,7,2,5,0,0
14451,4,10,1,3,2,11,4,9,0,0
14452,2,7,3,3,2,6,2,3,0,3
14453,4,13,4,7,1,7,1,6,0,4
14454,3,4,2,8,1,4,1,2,0,3
14455,2,13,1,3,3,13,4,9,0,0
14456,4,12,1,10,1,11,3,7,0,2
14457,2,4,2,1,3,9,4,1,0,3
14458,3,9,4,4,2,3,4,7,0,5
14459,1,13,3,9,2,6,4,7,0,4
14460,1,3,1,10,3,5,4,1,0,7
14461,1,5,1,13,2,1,2,9,0,1
14462,2,3,3,7,3,11,4,10,0,6
14463,1,13,4,11,3,4,4,10,0,2
14464,4,12,1,10,3,2,4,6,0,4
14465,4,3,3,8,4,9,2,4,0,7
14466,1,8,3,2,1,4,1,7,0,5
14467,2,11,4,4,1,3,4,3,0,4
14468,3,13,4,13,4,12,1,9,0,2
14469,3,3,2,1,1,12,3,9,0,6
14470,3,1,3,4,1,13,4,9,0,6
14471,1,6,3,13,1,8,2,12,0,2
14472,4,2,3,10,1,1,4,9,0,1
14473,1,3,3,2,4,5,2,11,0,6
14474,1,12,3,10,1,11,1,8,0,2
14475,3,2,3,11,4,1,4,5,0,1
14476,4,9,2,12,3,7,2,7,0,2
14477,3,8,2,1,3,7,2,10,0,5
14478,2,11,2,5,3,11,1,6,0,0
14479,2,4,2,9,2,12,4,9,0,6
14480,1,4,4,12,2,1,3,2,0,4
14481,2,12,4,2,4,3,2,7,0,5
14482,4,8,1,7,1,9,1,6,0,0
14483,1,8,2,11,2,12,3,5,0,7
14484,1,10,2,5,4,12,2,3,0,0
14485,2,2,4,10,1,13,2,11,0,6
14486,1,8,3,3,4,1,1,4,0,3
14487,4,8,3,4,2,9,2,8,0,0
14488,3,2,3,11,4,7,4,11,0,1
14489,4,11,2,2,4,9,3,2,0,0
14490,4,8,4,5,4,1,1,7,0,5
14491,2,12,4,6,4,7,4,3,0,0
14492,1,5,4,13,2,3,1,10,0,1
14493,2,3,1,10,4,11,1,13,0,6
14494,3,4,1,10,4,5,4,1,0,7
14495,1,4,3,2,3,12,1,2,0,0
14496,1,6,3,1,3,8,4,6,0,3
14497,1,9,3,1,2,3,3,4,0,3
14498,4,13,3,9,4,10,2,13,0,2
14499,1,5,3,12,1,12,4,7,0,7
14500,3,3,2,11,2,7,1,10,0,1
14501,1,6,3,2,3,1,4,11,0,5
14502,4,4,4,10,3,12,3,13,0,6
14503,3,8,4,2,3,3,4,8,0,5
14504,3,7,4,7,4,12,2,1,0,0
14505,2,1,3,10,1,12,1,13,0,6
14506,3,5,4,4,1,9,4,7,0,6
14507,4,6,4,8,2,3,2,4,0,4
14508,4,8,1,5,1,8,1,6,0,0
14509,1,11,1,1,3,1,2,10,0,5
14510,2,13,2,1,4,7,3,3,0,0
14511,3,6,3,1,1,5,4,8,0,5
14512,2,2,4,13,2,6,1,2,0,7
14513,3,3,3,5,4,12,1,7,0,6
14514,2,1,4,2,2,2,3,1,0,3
14515,1,12,4,4,4,1,3,8,0,5
14516,3,4,3,6,2,9,4,11,0,6
14517,1,6,4,13,2,3,1,1,0,4
14518,1,3,4,7,4,12,4,3,0,7
14519,4,3,2,12,2,6,1,5,0,7
14520,3,2,4,2,1,4,4,6,0,3
14521,2,8,1,7,1,6,2,13,0,5
14522,3,12,2,2,3,5,4,10,0,5
14523,2,6,4,2,1,8,2,9,0,6
14524,2,7,1,4,1,5,4,12,0,5
14525,1,11,2,6,2,10,1,1,0,0
14526,3,3,1,12,4,5,1,9,0,1
14527,4,1,2,12,4,5,3,4,0,7
14528,3,12,1,4,4,7,4,5,0,0
14529,1,7,2,3,3,4,4,13,0,5
14530,2,12,2,6,4,2,2,8,0,5
14531,3,3,4,6,3,2,4,5,0,3
14532,2,13,2,5,4,11,3,4,0,0
14533,3,13,2,5,3,12,3,7,0,0
14534,1,9,1,6,2,1,3,9,0,5
14535,3,6,3,3,3,13,1,8,0,6
14536,2,7,4,6,1,1,1,10,0,5
14537,1,10,4,12,1,12,2,5,0,2
14538,1,1,2,12,1,9,3,8,0,7
14539,3,12,2,1,1,1,2,13,0,5
14540,4,10,1,10,1,6,2,12,0,2
14541,1,4,1,11,4,11,4,5,0,7
14542,1,10,2,10,4,1,3,5,0,4
14543,1,9,4,9,3,13,2,9,1,2
14544,1,1,4,4,1,6,3,9,0,6
14545,2,4,1,9,1,7,4,11,0,1
14546,4,6,4,5,3,13,3,8,0,6
14547,1,6,3,7,1,12,4,11,0,6
14548,4,1,4,8,1,13,4,10,0,6
14549,4,7,1,10,1,7,3,1,0,7
14550,4,6,1,5,1,7,2,12,0,6
14551,1,10,1,7,3,12,3,11,0,2
14552,3,8,3,10,2,9,3,4,0,7
14553,4,10,1,5,3,2,4,3,0,4
14554,4,9,1,2,1,13,4,13,0,6
14555,4,9,3,2,1,12,4,2,0,0
14556,4,8,4,3,4,11,1,10,0,6
14557,3,6,2,11,2,12,2,5,0,7
14558,3,4,1,1,1,9,1,2,0,3
14559,3,1,2,9,2,10,2,12,0,6
14560,4,7,1,1,1,3,3,9,0,5
14561,3,5,3,6,1,9,3,2,0,7
14562,4,3,2,1,4,1,2,3,1,3
14563,2,2,1,6,3,5,3,7,0,3
14564,3,2,1,5,3,3,4,13,0,1
14565,4,12,2,9,4,13,3,6,0,2
14566,4,9,1,11,3,1,2,5,0,4
14567,3,11,1,10,3,9,2,8,0,2
14568,3,10,4,12,2,4,1,8,0,4
14569,3,3,3,2,3,7,2,7,0,3
14570,2,8,2,5,2,6,1,2,0,3
14571,1,11,4,5,4,13,1,4,0,0
14572,1,11,3,4,2,13,1,1,0,0
14573,3,11,3,9,3,6,1,5,0,4
14574,1,11,1,4,4,3,1,12,0,5
14575,2,13,2,6,2,2,1,10,0,5
14576,4,1,1,10,2,7,4,12,0,1
14577,3,4,2,11,4,1,3,7,0,1
14578,2,10,2,4,1,6,3,6,0,5
14579,4,1,1,13,4,8,2,5,0,7
14580,2,9,3,6,3,8,4,8,0,5
14581,1,12,4,4,1,9,4,13,0,5
14582,3,13,4,4,2,8,2,9,0,5
14583,2,13,2,2,2,8,3,12,0,5
14584,2,12,4,5,3,13,1,2,0,0
14585,3,10,1,9,3,3,3,12,0,5
14586,2,9,3,2,3,7,4,4,0,0
14587,2,2,1,6,2,11,2,1,0,7
14588,4,13,2,7,3,8,4,9,0,2
14589,3,6,3,1,2,13,2,5,0,0
14590,3,5,4,4,1,9,2,9,0,6
14591,1,4,2,7,3,13,1,8,0,6
14592,2,13,4,2,1,7,3,10,0,5
14593,1,11,3,12,3,7,4,12,0,2
14594,2,3,3,5,3,6,3,3,0,3
14595,4,1,2,6,4,13,1,5,0,7
14596,4,13,4,11,3,6,1,7,0,4
14597,3,6,3,8,4,12,1,9,0,6
14598,1,4,2,9,2,5,4,10,0,1
14599,1,10,1,6,1,12,2,10,0,2
14600,1,5,4,4,2,6,2,5,0,3
14601,4,5,1,10,2,2,1,4,0,4
14602,3,12,3,7,2,8,3,1,0,0
14603,2,8,3,4,3,13,4,13,0,6
14604,1,13,4,1,4,5,2,6,0,5
14605,4,6,3,1,3,11,4,9,0,6
14606,4,5,3,3,2,2,3,10,0,5
14607,3,4,1,4,2,4,3,1,1,3
14608,4,8,1,11,1,13,1,5,0,7
14609,4,6,1,2,2,7,4,9,0,6
14610,4,10,3,6,1,6,4,9,0,5
14611,1,8,4,12,1,13,4,8,0,2
14612,3,3,4,5,2,9,3,5,0,3
14613,1,5,2,4,2,6,4,11,0,6
14614,3,3,3,13,1,4,2,8,0,1
14615,4,3,1,7,1,5,2,1,0,3
14616,2,13,1,2,1,1,3,4,0,5
14617,3,1,4,10,3,3,1,12,0,1
14618,2,4,3,13,1,3,3,10,0,1
14619,3,2,2,6,2,3,2,4,0,3
14620,2,9,3,13,3,5,1,12,0,2
14621,3,5,3,7,2,12,2,10,0,6
14622,2,2,4,12,1,9,4,3,0,7
14623,3,13,3,10,4,3,4,1,0,4
14624,2,9,1,3,2,1,4,2,0,3
14625,2,10,3,1,2,12,4,10,0,0
14626,3,1,1,3,2,2,2,4,0,3
14627,3,1,2,4,4,6,2,12,0,6
14628,3,6,4,13,2,9,3,13,0,2
14629,3,11,4,13,4,5,4,10,0,2
14630,2,6,4,10,2,2,4,1,0,4
14631,4,7,1,12,4,9,3,5,0,7
14632,1,2,2,5,3,4,2,8,0,3
14633,2,3,2,7,1,8,4,8,0,6
14634,1,10,1,5,2,7,2,1,0,0
14635,2,11,1,13,4,10,2,2,0,4
14636,1,3,1,8,2,6,1,7,0,1
14637,3,2,4,7,4,8,2,9,0,6
14638,1,4,1,10,3,1,3,7,0,1
14639,4,11,3,8,2,2,2,5,0,4
14640,3,13,1,10,4,7,3,9,0,2
14641,3,2,1,7,2,13,2,8,0,6
14642,2,11,4,1,1,1,1,12,0,5
14643,2,4,4,13,4,8,4,4,0,7
14644,3,6,3,2,1,7,4,1,0,3
14645,3,10,2,1,1,3,2,2,0,3
14646,4,4,3,5,1,8,2,11,0,6
14647,3,7,2,1,2,6,1,3,0,3
14648,1,7,2,5,2,3,1,3,0,3
14649,1,4,3,12,4,12,2,6,0,7
14650,4,6,1,11,2,2,3,10,0,1
14651,4,6,1,6,4,1,3,4,0,3
14652,2,6,3,7,4,4,2,1,0,3
14653,1,11,1,1,4,7,3,2,0,0
14654,4,9,4,4,2,3,4,8,0,5
14655,2,3,1,12,2,10,1,9,0,7
14656,2,9,4,6,3,9,2,4,0,0
14657,3,1,3,3,1,12,1,1,0,3
14658,1,4,4,10,2,1,2,9,0,1
14659,1,2,3,7,2,13,1,1,0,7
14660,3,2,4,12,4,1,3,3,0,1
14661,3,6,3,11,2,5,1,4,0,4
14662,1,4,4,13,4,9,3,1,0,7
14663,1,4,4,3,1,11,1,5,0,6
14664,4,6,3,9,3,8,2,8,0,2
14665,1,1,1,10,1,9,2,3,0,7
14666,1,5,1,1,3,6,1,11,0,6
14667,3,1,3,9,3,6,1,8,0,1
14668,4,12,4,3,4,5,4,7,0,5
14669,1,2,1,7,2,9,2,3,0,7
14670,3,2,2,4,3,3,4,3,1,3
14671,3,13,1,7,2,8,2,6,0,0
14672,2,13,4,4,3,8,4,9,0,5
14673,3,10,3,6,3,13,3,5,0,0
14674,1,11,2,3,3,1,4,1,0,4
14675,2,2,2,10,4,7,3,3,0,7
14676,2,11,2,7,4,9,1,7,0,0
14677,3,1,2,11,2,3,1,12,0,1
14678,3,10,1,7,3,8,4,6,0,0
14679,1,5,3,9,2,9,3,5,0,7
14680,3,9,1,2,4,9,4,13,0,5
14681,4,4,2,8,1,13,4,12,0,6
14682,2,10,4,11,2,9,3,9,0,2
14683,2,9,1,2,4,11,4,5,0,0
14684,2,8,3,2,4,12,1,9,0,6
14685,2,9,1,7,3,7,4,4,0,4
14686,2,11,4,4,3,10,3,8,0,0
14687,1,8,1,11,1,12,4,3,0,7
14688,1,7,2,12,4,6,2,5,0,4
14689,2,9,1,4,3,2,3,11,0,5
14690,4,3,1,3,2,9,3,2,0,3
14691,4,9,4,4,2,13,1,9,0,0
14692,2,3,3,1,1,6,2,10,0,6
14693,4,13,1,3,3,11,1,2,0,0
14694,1,13,4,8,3,10,1,6,0,0
14695,3,7,3,3,1,12,3,5,0,0
14696,4,6,2,4,3,3,1,9,0,5
14697,4,2,2,5,2,1,3,1,0,3
14698,4,10,1,8,4,12,1,3,0,0
14699,4,3,2,10,1,5,4,13,0,1
14700,4,3,3,12,4,10,2,8,0,7
14701,4,11,3,10,4,10,2,6,0,2
14702,3,1,2,8,2,11,2,5,0,7
14703,3,1,4,9,3,7,4,3,0,7
14704,2,1,4,11,1,3,2,13,0,1
14705,1,13,1,4,3,10,1,1,0,0
14706,3,5,1,12,3,6,3,2,0,7
14707,1,9,1,13,2,7,3,3,0,4
14708,2,5,4,6,3,4,3,5,1,3
14709,2,6,4,3,3,8,3,4,0,3
14710,4,13,1,8,2,11,1,7,0,2
14711,4,2,3,11,2,4,4,7,0,1
14712,2,4,4,1,1,12,2,5,0,6
14713,4,11,3,6,4,7,4,4,0,0
14714,3,7,3,1,1,2,2,2,0,3
14715,2,10,3,13,2,3,1,3,0,4
14716,3,1,4,2,2,10,1,8,0,6
14717,2,11,3,3,1,13,1,1,0,0
14718,3,1,2,2,2,4,2,6,0,3
14719,1,6,1,12,3,2,4,2,0,4
14720,1,8,2,8,2,6,1,13,0,2
14721,4,12,4,9,4,10,2,4,0,0
14722,3,9,3,10,1,1,1,9,0,1
14723,4,1,2,9,4,3,3,4,0,3
14724,4,8,4,10,3,6,1,6,0,4
14725,3,13,3,3,3,11,3,12,0,5
14726,2,12,4,9,4,10,3,13,0,2
14727,4,9,3,3,4,11,3,1,0,0
14728,1,9,1,2,1,12,4,8,0,0
14729,1,13,2,4,3,2,4,7,0,5
14730,2,5,4,8,3,12,2,9,0,6
14731,3,3,1,8,4,10,2,2,0,7
14732,3,11,3,2,4,1,2,5,0,5
14733,1,8,2,4,4,8,1,9,0,5
14734,4,9,4,4,1,10,3,12,0,6
14735,2,11,4,6,3,13,3,8,0,0
14736,1,4,4,5,4,2,3,7,0,3
14737,4,7,3,9,4,11,4,9,0,2
14738,1,9,1,12,4,3,2,13,0,1
14739,1,3,2,6,4,7,2,12,0,6
14740,4,10,1,12,3,4,4,9,0,4
14741,2,1,2,5,1,5,2,10,0,6
14742,1,10,2,11,2,7,1,9,0,2
14743,4,6,2,1,4,12,3,10,0,6
14744,1,13,2,9,4,8,3,3,0,4
14745,3,1,3,4,2,8,3,11,0,6
14746,1,8,1,4,1,3,4,9,0,5
14747,1,8,4,1,3,2,2,2,0,3
14748,1,4,2,12,2,1,2,11,0,1
14749,4,3,4,13,4,6,1,11,0,1
14750,2,6,3,13,1,4,3,2,0,4
14751,3,5,2,2,3,2,4,6,0,3
14752,4,9,2,13,4,11,1,3,0,7
14753,3,13,3,10,1,9,2,1,0,4
14754,4,4,3,12,3,11,2,13,0,2
14755,1,9,3,12,2,12,4,12,1,2
14756,3,10,2,9,1,6,3,1,0,4
14757,1,5,4,6,3,10,2,12,0,6
14758,1,7,2,9,4,8,4,10,0,2
14759,4,7,2,6,1,5,1,1,0,3
14760,4,7,4,4,3,12,2,3,0,0
14761,4,1,1,9,4,9,2,13,0,6
14762,1,6,1,4,3,2,3,6,0,3
14763,4,13,1,13,4,12,3,10,0,2
14764,2,4,3,13,1,7,2,12,0,1
14765,4,2,3,12,1,1,2,6,0,1
14766,2,7,1,6,3,7,3,6,0,3
14767,1,10,1,8,2,6,3,3,0,4
14768,4,5,4,8,3,8,1,10,0,6
14769,1,3,2,5,1,13,3,6,0,6
14770,3,8,2,5,4,12,1,10,0,6
14771,1,6,3,6,2,1,1,12,0,1
14772,2,2,3,1,1,3,1,2,0,3
14773,3,6,2,2,1,13,1,11,0,6
14774,2,10,4,8,1,6,1,7,0,4
14775,4,13,2,11,4,10,2,9,1,2
14776,2,10,1,6,3,7,3,11,0,5
14777,1,12,1,9,2,8,1,4,0,4
14778,4,5,1,10,4,3,4,1,0,4
14779,4,5,2,12,3,7,4,3,0,7
14780,4,8,2,9,1,2,2,1,0,4
14781,2,1,2,6,1,1,4,10,0,1
14782,4,9,3,6,4,2,4,13,0,5
14783,3,4,4,8,1,9,2,12,0,6
14784,4,4,4,9,3,1,2,3,0,3
14785,1,4,3,2,4,8,3,8,0,6
14786,3,2,3,4,3,8,3,7,1,6
14787,4,5,1,1,1,2,2,2,0,3
14788,2,9,4,8,4,13,2,12,0,2
14789,2,13,4,1,2,11,4,13,0,5
14790,1,6,3,11,4,1,2,9,0,1
14791,4,10,4,4,1,9,3,11,0,5
14792,4,11,1,1,3,2,3,13,0,5
14793,3,2,3,6,2,13,2,9,0,6
14794,1,10,1,6,2,8,3,7,0,0
14795,2,11,1,7,2,8,1,6,0,0
14796,3,6,3,3,3,5,2,12,0,5
14797,2,1,4,11,3,9,1,10,0,1
14798,1,6,3,11,2,12,4,9,0,2
14799,4,11,2,11,3,9,3,7,1,2
14800,2,8,4,9,3,8,2,7,1,2
14801,1,1,2,13,1,13,1,9,0,7
14802,4,8,2,3,2,8,1,5,0,0
14803,2,13,3,10,3,4,4,2,0,4
14804,4,8,3,3,4,3,4,2,0,3
14805,4,12,1,4,1,11,4,8,0,0
14806,3,1,2,5,2,1,2,6,0,3
14807,2,9,4,13,3,7,1,7,0,2
14808,4,4,2,6,2,2,2,4,0,3
14809,3,11,4,13,2,5,3,1,0,4
14810,4,2,1,3,1,6,4,7,0,3
14811,4,5,1,13,4,8,1,3,0,7
14812,1,10,2,3,1,7,4,9,0,5
14813,4,8,3,8,4,4,1,1,0,4
14814,4,1,2,12,1,8,4,8,0,7
14815,2,13,4,6,1,9,4,1,0,0
14816,1,9,4,13,1,10,1,6,0,2
14817,1,5,2,2,4,3,3,6,0,3
14818,1,13,1,6,1,11,2,4,0,0
14819,2,10,2,13,1,7,3,4,0,4
14820,2,3,1,5,2,9,4,12,0,6
14821,3,13,1,12,2,10,2,9,0,2
14822,1,5,1,12,3,3,2,2,0,4
14823,1,5,2,5,2,13,1,2,0,0
14824,2,4,1,10,1,3,1,2,0,4
14825,2,13,1,2,2,10,3,10,0,5
14826,3,11,4,9,4,2,2,5,0,4
14827,1,13,1,2,3,5,3,1,0,0
14828,4,12,1,2,2,1,2,4,0,5
14829,2,4,1,6,3,13,2,3,0,7
14830,1,3,1,8,2,12,4,10,0,6
14831,2,11,4,4,4,8,4,11,0,5
14832,2,13,4,10,4,8,1,6,0,2
14833,4,2,2,6,3,8,3,11,0,6
14834,4,9,2,1,4,1,2,5,0,5
14835,2,9,1,12,1,10,2,3,0,7
14836,3,7,4,11,1,13,1,9,0,2
14837,2,2,1,10,3,5,4,7,0,1
14838,4,7,3,11,2,7,3,3,0,7
14839,4,5,4,3,1,12,2,12,0,6
14840,2,1,4,7,4,12,3,1,0,7
14841,2,2,1,12,4,11,2,10,0,7
14842,1,6,2,7,1,2,4,9,0,1
14843,2,11,2,2,4,7,3,3,0,0
14844,3,2,3,1,2,13,3,13,0,6
14845,1,3,1,8,4,12,4,2,0,7
14846,1,8,4,5,4,3,3,5,0,3
14847,2,5,2,10,1,2,2,11,0,1
14848,1,6,2,11,1,4,1,2,0,4
14849,3,13,2,9,3,7,1,7,0,2
14850,3,4,4,5,2,4,1,3,0,3
14851,3,10,1,10,4,5,1,3,0,4
14852,4,8,2,12,1,5,4,9,0,1
14853,4,6,2,6,2,12,1,13,0,6
