,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
12894,3,10,4,10,2,11,1,2,0,0
12895,4,8,2,9,1,7,4,3,0,7
12896,2,9,3,3,2,13,4,7,0,1
12897,1,12,4,10,1,11,2,10,0,0
12898,3,7,2,4,4,7,2,8,0,4
12899,2,12,3,2,3,9,4,9,0,6
12900,4,10,3,3,3,2,2,3,0,6
12901,2,7,4,3,4,4,2,3,0,0
12902,2,2,2,7,1,1,1,5,0,2
12903,2,1,3,5,3,3,1,5,0,6
12904,1,4,4,10,3,8,2,3,0,0
12905,3,12,1,8,1,9,2,13,0,3
12906,2,6,4,1,1,7,4,4,0,0
12907,3,7,3,13,4,9,4,7,0,6
12908,3,12,1,5,1,2,3,6,0,7
12909,3,1,4,4,2,4,4,1,0,0
12910,3,13,4,2,4,3,1,4,0,0
12911,4,9,1,11,3,4,2,2,0,4
12912,4,2,3,6,1,6,2,5,0,1
12913,4,10,1,1,4,4,1,8,0,4
12914,3,8,3,11,4,11,2,6,0,6
12915,2,4,1,9,3,2,4,4,0,5
12916,2,11,2,8,4,5,1,11,0,8
12917,2,12,1,13,1,1,1,4,0,2
12918,2,13,4,1,4,11,4,5,0,0
12919,2,9,4,10,3,1,3,7,0,0
12920,2,1,3,12,3,9,2,3,0,6
12921,1,5,4,6,2,12,4,5,0,0
12922,2,7,1,13,3,2,1,1,0,8
12923,3,6,2,3,2,8,1,4,0,3
12924,2,4,3,8,3,6,3,9,0,6
12925,1,5,3,6,2,9,1,13,0,6
12926,3,13,2,6,2,5,3,1,0,7
12927,1,10,4,6,1,1,3,5,0,0
12928,1,2,3,11,1,8,1,5,0,1
12929,2,3,2,1,1,11,3,1,0,5
12930,4,7,1,3,3,7,2,7,1,4
12931,2,11,2,2,2,10,3,2,0,5
12932,1,6,3,5,2,4,2,1,0,6
12933,3,2,2,8,3,12,3,13,0,7
12934,4,8,3,13,4,3,1,6,0,6
12935,3,1,3,7,2,13,2,6,0,6
12936,3,3,3,10,2,9,4,2,0,1
12937,4,3,3,12,1,2,3,5,0,1
12938,1,3,2,6,1,11,3,7,0,2
12939,1,9,1,13,1,1,3,11,0,2
12940,4,7,1,2,1,1,3,2,0,7
12941,3,3,3,11,1,5,4,9,0,1
12942,3,4,4,6,3,12,2,11,0,0
12943,3,4,2,5,4,7,1,9,0,4
12944,1,8,4,7,2,11,2,7,0,0
12945,1,5,1,6,3,11,2,11,1,8
12946,2,6,2,12,1,9,1,5,0,2
12947,1,2,2,13,3,4,4,13,0,5
12948,1,2,1,10,3,8,1,8,0,8
12949,3,9,1,11,2,7,3,1,0,7
12950,2,8,2,7,3,1,1,5,0,8
12951,3,6,4,11,1,1,4,7,0,0
12952,2,11,1,5,2,6,3,9,0,5
12953,2,3,2,5,4,9,3,4,0,5
12954,2,5,1,8,2,7,3,3,0,5
12955,1,4,2,2,2,8,2,1,0,2
12956,1,10,2,2,1,3,3,1,0,5
12957,3,10,1,4,3,9,2,8,0,4
12958,2,2,3,12,3,2,1,2,1,6
12959,2,6,2,1,4,5,3,12,0,5
12960,3,7,2,9,3,8,4,8,1,7
12961,3,8,2,2,3,5,1,5,0,4
12962,3,13,1,8,3,3,4,12,0,7
12963,4,9,1,5,3,9,4,13,0,7
12964,3,5,2,6,4,11,1,6,0,4
12965,1,6,2,3,1,11,2,7,0,2
12966,2,8,1,6,4,3,2,5,0,8
12967,2,5,3,10,1,11,1,13,0,1
12968,4,11,4,12,3,10,1,11,0,0
12969,1,5,4,4,1,11,3,4,0,0
12970,1,13,4,10,3,7,1,7,0,0
12971,4,6,3,12,2,8,2,3,0,6
12972,1,7,1,5,2,5,2,8,1,2
12973,4,9,3,10,1,12,4,12,0,1
12974,4,2,4,6,1,5,1,7,0,0
12975,3,1,2,8,4,12,4,9,0,7
12976,2,3,4,6,2,5,3,6,0,0
12977,4,12,3,5,2,1,2,7,0,6
12978,4,10,2,13,1,2,3,4,0,3
12979,4,9,4,5,3,4,2,13,0,0
12980,1,5,3,10,2,12,1,8,0,6
12981,1,13,3,10,1,9,3,13,0,1
12982,2,12,4,4,4,10,4,13,0,0
12983,4,10,3,1,2,1,3,13,0,6
12984,1,4,1,9,2,5,2,2,0,2
12985,4,10,3,9,1,3,1,2,0,1
12986,2,2,2,3,4,9,2,5,0,8
12987,1,4,1,11,2,13,1,5,0,2
12988,2,5,1,4,4,5,4,1,0,5
12989,2,9,2,5,4,2,1,9,1,8
12990,2,11,3,13,1,2,3,12,0,1
12991,3,7,2,7,4,4,4,10,0,7
12992,4,3,1,6,1,8,1,4,0,3
12993,4,7,2,9,2,1,3,10,0,7
12994,4,1,2,2,4,10,2,10,0,4
12995,4,1,2,11,1,3,3,3,0,7
12996,2,6,1,4,1,10,4,13,0,5
12997,4,5,2,11,2,4,1,8,0,3
12998,4,13,1,3,2,5,4,2,0,7
12999,2,11,4,8,2,7,3,7,0,0
13000,2,13,2,8,1,4,1,9,0,2
13001,4,13,2,5,4,11,3,7,0,7
13002,1,9,1,11,4,1,3,11,0,5
13003,2,1,4,9,3,2,4,8,0,0
13004,3,13,4,2,3,8,1,8,0,0
13005,2,2,1,1,2,5,2,11,0,2
13006,4,4,2,13,4,8,1,8,0,4
13007,1,11,2,2,2,13,1,4,0,2
13008,2,4,3,5,4,13,3,1,0,6
13009,1,4,2,6,3,1,2,8,0,8
13010,2,13,3,12,1,4,2,12,0,1
13011,2,8,2,1,4,12,3,6,0,5
13012,2,7,1,1,2,8,2,9,0,2
13013,1,5,2,4,4,2,4,8,0,5
13014,3,13,1,7,1,8,2,1,0,3
13015,4,5,2,12,4,11,2,13,0,4
13016,2,1,3,5,3,11,4,12,0,6
13017,4,5,3,12,3,11,4,13,0,6
13018,2,11,1,6,1,12,3,10,0,2
13019,1,11,3,9,1,12,1,9,0,1
13020,1,13,4,9,3,3,1,1,0,0
13021,3,6,3,12,1,4,3,9,0,1
13022,1,5,1,9,4,4,4,10,0,5
13023,3,11,2,1,4,8,2,13,0,4
13024,1,6,2,8,4,12,4,10,0,5
13025,2,6,4,4,1,13,3,5,0,0
13026,3,6,3,7,3,1,4,6,0,6
13027,4,10,4,4,3,2,2,11,0,0
13028,4,7,3,8,2,6,1,4,0,6
13029,4,1,1,9,4,2,3,1,0,7
13030,3,3,1,12,4,3,3,13,0,7
13031,1,4,4,5,3,6,1,9,0,0
13032,2,3,4,2,1,12,3,9,0,0
13033,3,12,4,13,3,9,1,5,0,0
13034,1,8,2,1,2,3,3,1,0,5
13035,4,12,1,13,1,1,3,10,0,7
13036,2,5,2,8,2,13,4,11,0,5
13037,3,7,1,2,2,13,1,5,0,3
13038,4,6,3,4,1,5,1,7,0,1
13039,3,8,1,12,4,1,4,2,0,7
13040,1,11,2,5,4,4,2,1,0,8
13041,3,10,3,13,2,6,3,12,0,6
13042,2,3,3,3,1,11,1,13,0,1
13043,4,10,3,5,2,4,3,11,0,6
13044,1,1,1,2,1,4,1,6,0,2
13045,2,5,4,7,1,2,3,5,0,0
13046,4,9,3,1,4,4,3,12,0,6
13047,2,3,1,6,2,13,1,5,0,2
13048,1,7,2,8,4,3,1,8,0,8
13049,3,5,4,12,4,3,1,6,0,0
13050,2,4,3,3,3,10,3,1,0,6
13051,1,3,1,10,2,8,2,9,0,2
13052,4,1,2,12,2,8,4,4,0,7
13053,4,6,3,9,2,12,2,11,0,6
13054,3,10,4,2,4,3,2,1,0,0
13055,4,5,2,8,4,3,2,10,0,4
13056,4,12,1,10,3,5,2,7,0,4
13057,2,2,1,8,2,13,1,5,0,2
13058,1,9,4,7,2,12,4,13,0,0
13059,2,9,3,2,2,8,2,1,0,6
13060,4,12,4,8,3,1,3,4,0,0
13061,1,8,4,1,3,9,1,13,0,0
13062,3,6,2,3,2,7,4,4,0,7
13063,4,11,2,13,1,10,1,8,0,3
13064,2,9,1,13,1,5,2,8,0,2
13065,2,1,1,1,4,2,4,13,0,5
13066,3,12,4,6,2,3,2,4,0,0
13067,3,3,1,10,4,4,1,1,0,4
13068,1,2,4,12,4,3,4,4,0,0
13069,1,11,2,1,2,12,1,10,0,2
13070,3,12,4,9,2,10,4,1,0,0
13071,2,6,4,13,4,9,4,2,0,0
13072,4,4,3,9,2,4,2,9,1,6
13073,4,5,4,4,4,9,3,5,0,0
13074,4,2,4,11,4,1,1,5,0,0
13075,1,2,3,8,3,2,2,4,0,6
13076,3,3,2,3,4,3,2,7,1,4
13077,2,10,2,3,2,8,4,4,0,5
13078,2,5,1,9,3,13,4,2,0,5
13079,4,6,1,5,1,4,1,10,0,3
13080,3,9,4,3,1,4,3,5,0,0
13081,3,3,2,12,1,9,4,12,0,7
13082,2,11,1,4,1,6,3,12,0,2
13083,1,12,1,4,1,3,3,11,0,2
13084,1,8,1,13,2,5,4,1,0,5
13085,1,4,4,3,2,11,3,3,0,0
13086,2,7,2,11,3,11,3,12,0,5
13087,4,3,3,12,1,8,2,9,0,1
13088,3,13,3,11,3,6,4,1,0,6
13089,3,5,4,8,1,1,2,7,0,0
13090,2,8,1,13,2,4,3,2,0,5
13091,1,10,4,2,1,11,3,6,0,0
13092,4,7,2,4,2,5,3,12,0,7
13093,3,5,3,13,3,10,2,11,0,6
13094,2,5,1,1,1,11,4,6,0,5
13095,2,8,2,1,1,12,3,3,0,5
13096,4,3,1,10,3,7,2,9,0,4
13097,2,8,2,7,3,6,2,5,0,8
13098,3,3,1,13,2,7,4,10,0,7
13099,3,9,1,5,1,10,2,13,0,3
13100,1,13,2,8,2,7,4,10,0,5
13101,3,1,2,7,2,5,2,12,0,3
13102,4,7,2,3,3,13,1,10,0,4
13103,2,6,3,9,4,10,3,12,0,6
13104,4,13,2,11,2,1,1,8,0,3
13105,2,8,2,9,1,8,1,12,0,2
13106,3,1,2,10,3,5,1,3,0,4
13107,1,10,1,4,4,2,1,13,0,8
13108,4,10,2,5,3,9,3,4,0,7
13109,1,6,3,12,4,5,4,9,0,6
13110,1,1,2,3,2,11,4,3,0,5
13111,3,4,3,1,3,12,4,10,0,6
13112,4,3,2,7,1,8,4,4,0,7
13113,4,9,1,2,3,12,1,3,0,4
13114,3,6,3,12,3,11,4,4,0,6
13115,2,7,3,11,3,8,1,10,0,6
13116,1,5,2,9,4,4,2,12,0,8
13117,2,6,4,5,4,9,1,11,0,0
13118,4,12,4,11,1,12,2,8,0,0
13119,4,9,3,3,1,10,3,12,0,1
13120,3,10,2,12,4,6,4,11,0,7
13121,4,13,1,4,4,8,2,12,0,4
13122,2,13,3,3,1,1,4,2,0,1
13123,2,4,3,12,3,10,1,11,0,6
13124,1,13,1,11,1,6,4,2,0,5
13125,4,9,4,3,1,4,4,5,0,0
13126,3,4,1,4,2,3,4,13,0,7
13127,1,11,4,9,3,6,4,6,0,0
13128,2,4,2,3,1,6,2,13,0,2
13129,3,8,3,10,3,4,1,7,0,6
13130,2,11,1,10,2,9,4,3,0,5
13131,4,12,1,10,3,6,4,2,0,7
13132,4,6,1,13,3,2,2,6,0,4
13133,2,5,1,13,4,10,4,11,0,5
13134,2,11,3,8,3,6,3,12,0,6
13135,1,12,4,1,2,12,3,6,0,0
13136,2,9,4,4,2,12,1,7,0,0
13137,4,12,4,3,1,8,3,1,0,0
13138,1,13,1,2,3,11,4,7,0,5
13139,4,12,2,13,3,1,1,12,0,4
13140,3,1,2,2,2,3,4,12,0,7
13141,2,5,2,6,4,3,3,12,0,5
13142,3,7,1,8,2,7,3,8,0,7
13143,1,1,4,6,1,11,2,7,0,0
13144,2,3,4,11,4,2,3,9,0,0
13145,3,5,1,5,2,13,3,10,0,7
13146,3,11,4,12,1,9,1,8,0,0
13147,1,11,1,13,4,4,1,10,0,8
13148,3,9,4,13,1,4,3,5,0,0
13149,1,11,3,12,2,6,2,3,0,6
13150,4,8,2,2,4,12,4,4,0,7
13151,1,1,3,6,1,3,2,5,0,1
13152,4,10,1,12,1,11,2,12,0,3
13153,1,1,2,10,2,1,2,9,0,2
13154,4,2,1,2,4,9,4,12,0,7
13155,4,5,2,9,1,2,1,5,0,3
13156,1,8,3,8,4,5,4,13,0,6
13157,2,3,4,4,3,3,2,4,0,0
13158,4,4,1,13,3,6,3,10,0,7
13159,3,12,3,7,1,1,2,11,0,1
13160,3,10,3,3,4,5,3,9,0,6
13161,2,6,1,10,2,2,1,7,0,2
13162,2,9,4,13,3,12,1,5,0,0
13163,1,10,3,7,4,8,4,3,0,6
13164,1,10,4,12,2,3,2,5,0,0
13165,4,3,4,7,2,10,1,6,0,0
13166,1,12,4,6,3,3,4,11,0,0
13167,1,5,1,12,1,1,2,3,0,2
13168,3,12,1,9,4,10,3,4,0,7
13169,4,12,1,7,1,3,2,12,0,3
13170,4,7,2,3,3,13,1,6,0,4
13171,4,11,2,8,2,12,2,7,0,3
13172,1,2,1,8,4,13,4,4,0,5
13173,2,9,3,7,2,3,2,10,0,6
13174,2,12,1,2,4,12,2,3,0,8
13175,2,2,1,2,1,4,1,1,0,2
13176,4,9,3,7,4,8,3,8,0,6
13177,2,3,3,12,2,8,1,8,0,6
13178,4,1,4,11,2,12,4,6,0,0
13179,2,9,4,2,2,11,1,8,0,0
13180,2,5,4,5,4,12,4,6,0,0
13181,2,4,3,3,4,5,4,11,0,6
13182,2,3,2,4,2,11,4,4,0,5
13183,2,13,4,12,3,3,4,4,0,0
13184,3,5,1,2,4,2,1,13,1,4
13185,4,11,2,3,1,8,1,1,0,3
13186,3,11,3,2,4,3,1,3,0,6
13187,4,6,4,4,3,3,2,2,0,0
13188,1,1,3,2,1,10,4,1,0,1
13189,1,8,3,12,2,10,2,5,0,6
13190,1,12,2,6,1,1,3,9,0,2
13191,4,7,1,2,4,6,1,10,0,4
13192,3,7,1,11,2,4,4,7,0,7
13193,3,8,4,4,1,6,1,7,0,0
13194,3,5,2,13,1,6,4,9,0,7
13195,1,1,2,11,1,8,3,4,0,2
13196,4,6,3,12,2,6,4,13,0,1
13197,2,1,2,8,3,11,4,5,0,5
13198,3,7,4,5,1,4,4,4,0,0
13199,3,5,2,3,4,6,1,6,0,4
13200,2,8,1,11,4,6,2,1,0,8
13201,3,3,1,3,4,11,4,7,0,7
13202,2,11,2,6,3,11,1,8,0,8
13203,3,13,1,12,3,10,4,10,0,7
13204,3,9,3,7,3,13,2,12,0,6
13205,4,8,1,6,4,10,3,6,0,7
13206,3,3,1,13,3,2,1,10,0,4
13207,1,4,2,6,3,9,1,7,0,8
13208,1,13,4,4,3,6,4,3,0,0
13209,3,4,3,9,2,12,3,12,0,6
13210,1,2,2,1,1,8,4,9,0,5
13211,4,1,2,4,4,4,3,7,0,7
13212,4,13,2,12,4,12,4,10,0,7
13213,3,11,3,1,4,7,4,1,0,6
13214,4,10,4,11,4,13,2,4,0,0
13215,1,13,1,11,2,10,3,2,0,5
13216,3,5,1,11,4,4,4,2,0,7
13217,4,6,4,1,4,2,1,6,0,0
13218,4,9,2,11,4,3,3,13,0,7
13219,3,1,4,5,4,13,1,8,0,0
13220,3,13,2,12,2,8,2,6,0,3
13221,1,9,3,9,3,1,3,11,0,6
13222,3,4,1,11,1,13,4,5,0,7
13223,1,2,1,7,2,10,3,6,0,5
13224,3,9,4,1,1,12,2,2,0,0
13225,2,8,1,6,3,9,3,12,0,5
13226,1,13,1,3,3,10,1,2,0,8
13227,1,13,3,9,3,10,1,8,0,6
13228,1,2,3,3,1,6,3,9,0,1
13229,2,5,1,6,4,13,2,10,0,8
13230,4,1,3,4,2,11,3,1,0,1
13231,4,8,4,4,1,3,2,3,0,0
13232,4,7,4,8,3,1,2,6,0,0
13233,3,10,4,9,1,3,3,2,0,0
13234,1,9,4,3,4,7,1,6,0,0
13235,4,13,2,1,2,12,1,7,0,3
13236,4,12,2,5,1,7,2,7,0,3
13237,3,7,3,2,3,13,2,5,0,6
13238,2,13,1,9,2,2,4,10,0,5
13239,3,2,2,13,1,5,3,6,0,3
13240,4,4,1,8,1,6,3,5,0,7
13241,3,9,2,4,4,4,2,9,0,4
13242,4,7,4,13,4,9,4,10,0,0
13243,4,13,4,4,2,7,2,9,0,0
13244,4,11,2,3,2,5,3,9,0,7
13245,3,9,1,2,3,4,3,13,0,7
13246,1,11,1,12,4,13,3,13,0,5
13247,3,11,1,12,1,3,2,5,0,3
13248,4,5,2,8,3,10,1,7,0,4
13249,3,6,2,13,2,4,2,9,0,3
13250,1,10,3,8,3,3,3,6,0,6
13251,4,12,1,8,1,12,1,2,0,3
13252,3,5,4,10,2,13,1,13,0,0
13253,2,4,4,11,1,6,3,6,0,0
13254,2,5,3,11,4,10,3,2,0,6
13255,1,9,2,4,3,9,4,10,0,5
13256,2,4,1,3,2,8,3,10,0,5
13257,2,2,2,6,2,12,2,11,0,2
13258,4,5,3,4,4,12,1,2,0,6
13259,3,8,1,5,1,9,1,2,0,3
13260,1,9,1,6,2,11,3,4,0,5
13261,4,13,2,13,1,9,3,4,0,3
13262,2,8,1,3,1,2,3,2,0,5
13263,3,11,4,8,2,7,3,3,0,0
13264,3,1,2,12,2,11,4,4,0,7
13265,1,8,4,2,3,1,1,4,0,0
13266,2,9,4,2,1,5,4,7,0,0
13267,2,7,3,13,2,9,3,3,0,6
13268,4,11,3,3,2,12,4,4,0,1
13269,3,12,4,2,2,3,1,2,0,0
13270,3,4,1,7,2,2,2,11,0,3
13271,2,8,3,6,2,1,4,11,0,6
13272,1,4,3,6,4,6,1,7,0,6
13273,3,9,4,1,2,9,1,13,0,0
13274,4,4,4,6,1,9,2,11,0,0
13275,4,11,1,5,4,10,2,9,0,4
13276,4,9,2,10,4,2,3,13,0,7
13277,3,13,3,7,3,2,1,13,0,6
13278,1,11,1,6,3,7,3,10,0,5
13279,4,6,2,8,3,11,4,4,0,7
13280,1,6,2,13,1,2,4,8,0,5
13281,4,5,4,4,4,12,2,13,0,0
13282,2,11,3,3,4,13,4,8,0,6
13283,2,9,3,1,2,13,3,4,0,6
13284,1,12,1,7,1,3,4,5,0,5
13285,4,8,1,4,1,9,3,10,0,7
13286,3,9,3,11,3,10,2,3,0,6
13287,3,13,2,8,2,7,1,3,0,3
13288,4,11,1,8,3,13,2,7,0,4
13289,4,2,2,5,1,7,4,5,0,7
13290,4,13,2,13,4,11,2,3,0,4
13291,1,3,3,3,2,13,3,7,0,6
13292,1,9,4,13,1,4,4,11,0,0
13293,2,9,1,9,3,10,2,5,0,8
13294,4,8,2,4,4,10,3,1,0,7
13295,2,1,1,3,3,2,2,5,0,8
13296,3,2,3,1,2,2,4,6,0,1
13297,2,9,2,2,3,7,1,3,0,8
13298,3,10,1,1,3,3,1,9,0,4
13299,3,6,4,2,2,4,4,1,0,0
13300,4,11,2,8,3,13,2,2,0,4
13301,3,6,4,6,4,4,2,11,0,0
13302,3,13,3,4,3,3,4,8,0,6
13303,4,7,1,10,4,8,2,9,0,4
13304,2,6,2,8,2,4,4,10,0,5
13305,2,7,3,10,3,1,1,9,0,6
13306,3,3,1,1,2,12,3,13,0,7
13307,2,12,4,6,3,3,3,11,0,0
13308,4,13,4,4,4,5,1,3,0,0
13309,4,4,1,2,4,11,1,7,0,4
13310,3,10,3,11,4,13,4,11,0,6
13311,1,10,2,13,2,6,2,2,0,2
13312,1,5,3,8,2,13,1,8,0,6
13313,4,10,4,1,1,1,4,9,1,0
13314,4,5,1,5,3,2,3,11,0,7
13315,1,3,2,11,2,4,2,9,0,2
13316,3,13,1,3,2,6,3,2,0,7
13317,2,10,3,6,1,2,4,13,0,1
13318,2,2,1,7,4,11,4,13,0,5
13319,4,1,3,7,1,10,3,1,0,1
13320,4,6,2,10,2,12,2,2,0,3
13321,1,5,3,11,2,4,1,10,0,6
13322,2,11,4,1,1,2,4,13,0,0
13323,2,5,3,11,4,8,3,3,0,6
13324,2,6,3,1,2,2,1,13,0,6
13325,1,6,4,10,2,5,2,2,0,0
13326,2,7,2,10,1,12,3,6,0,5
13327,2,3,2,1,4,4,3,8,0,5
13328,1,4,4,5,4,2,2,7,0,0
13329,4,5,4,1,3,3,4,10,0,0
13330,3,10,3,11,4,4,2,7,0,6
13331,2,10,2,9,2,8,3,9,0,5
13332,4,3,4,1,2,12,2,1,0,0
13333,4,10,4,12,4,11,4,7,0,0
13334,3,7,4,10,1,5,3,13,0,0
13335,4,2,1,10,2,8,4,6,0,7
13336,4,7,1,3,2,3,1,12,0,3
13337,2,12,2,10,1,7,4,12,0,5
13338,4,9,1,10,4,10,3,12,0,7
13339,2,9,3,13,3,3,2,11,0,6
13340,3,9,1,9,3,8,2,7,0,4
13341,4,13,1,4,2,11,3,4,0,7
13342,1,1,1,2,1,10,4,5,0,5
13343,3,12,3,5,4,2,3,3,0,6
13344,2,7,2,3,4,12,3,1,0,5
13345,1,7,4,13,3,9,1,3,0,0
13346,3,5,4,2,4,12,4,8,0,0
13347,1,9,2,12,2,11,3,1,0,5
13348,3,7,2,11,2,2,4,5,0,7
13349,4,1,2,5,3,8,4,10,0,7
13350,3,9,4,12,1,7,3,10,0,0
13351,4,2,3,8,2,8,2,13,0,6
13352,1,13,3,6,4,4,4,2,0,6
13353,2,1,3,6,3,8,4,2,0,6
13354,1,8,4,7,4,11,1,2,0,0
13355,2,6,1,7,4,5,3,10,0,5
13356,2,11,3,12,1,3,4,4,0,1
13357,4,4,3,10,3,8,2,2,0,6
13358,3,1,2,10,4,10,1,2,0,4
13359,1,9,4,7,2,12,2,1,0,0
13360,1,10,3,2,4,10,4,3,0,6
13361,2,12,1,12,3,12,1,4,1,8
13362,1,12,3,5,4,9,4,7,0,6
13363,3,5,3,7,1,5,1,8,0,1
13364,3,9,2,3,4,12,1,11,0,4
13365,3,11,2,12,4,8,1,2,0,4
13366,2,11,3,11,3,9,4,4,0,6
13367,2,7,4,10,1,3,4,1,0,0
13368,4,5,2,6,3,4,3,6,0,7
13369,2,6,1,6,3,3,2,8,0,8
13370,4,8,3,9,1,2,2,8,0,1
13371,3,10,2,2,3,3,1,6,0,4
13372,4,8,4,10,4,13,3,6,0,0
13373,3,11,4,2,2,1,1,9,0,0
13374,1,13,1,11,1,2,3,11,0,2
13375,1,3,2,5,3,5,2,3,0,8
13376,2,13,2,1,3,1,1,7,0,8
13377,2,7,4,3,2,2,1,12,0,0
13378,1,7,3,8,2,13,1,8,0,6
13379,1,1,4,11,1,2,4,5,0,0
13380,4,3,4,9,2,10,1,13,0,0
13381,4,11,1,11,3,1,2,7,0,4
13382,4,7,1,11,2,12,4,2,0,7
13383,4,7,2,13,1,9,4,5,0,7
13384,1,12,3,2,1,13,4,3,0,1
13385,1,4,4,7,4,3,4,2,0,0
13386,1,8,4,6,4,8,1,6,0,0
13387,1,3,2,7,1,6,4,10,0,5
13388,3,4,3,2,4,13,4,11,0,6
13389,3,7,3,3,3,6,3,12,0,6
13390,3,11,2,13,4,8,2,9,0,4
13391,3,9,3,7,2,8,3,2,0,6
13392,4,4,4,10,4,3,1,2,0,0
13393,1,11,2,3,2,7,4,3,0,5
13394,2,4,4,11,1,11,3,8,0,0
13395,4,8,1,10,1,3,2,7,0,3
13396,1,8,2,12,1,5,3,11,0,2
13397,1,8,4,8,2,7,4,4,0,0
13398,1,9,2,6,1,2,1,5,0,2
13399,3,2,1,8,4,6,2,6,0,4
13400,2,1,2,9,1,11,2,3,0,2
13401,1,10,2,5,4,7,4,13,0,5
13402,3,9,1,12,3,7,1,13,0,4
13403,1,12,4,11,2,13,1,9,0,0
13404,4,13,2,8,2,2,3,13,0,7
13405,3,7,2,3,1,8,4,13,0,7
13406,1,5,2,7,2,13,2,3,0,2
13407,1,13,3,7,1,3,3,6,0,1
13408,4,4,3,1,1,12,4,1,0,1
13409,2,10,1,8,1,12,3,11,0,2
13410,4,13,1,10,3,12,4,3,0,7
13411,4,10,1,13,2,4,3,10,0,7
13412,3,3,4,2,1,6,2,5,0,0
13413,2,11,2,1,3,7,3,4,0,5
13414,3,8,4,5,1,10,4,13,0,0
13415,3,7,3,4,2,8,1,3,0,6
13416,4,2,2,11,2,4,3,13,0,7
13417,1,6,1,3,3,4,2,6,0,8
13418,3,10,2,1,2,10,4,2,0,7
13419,2,5,4,1,3,10,2,9,0,0
13420,2,1,3,7,2,7,1,9,0,6
13421,4,6,4,1,3,8,1,11,0,0
13422,4,12,4,1,4,8,3,8,0,0
13423,1,8,4,1,2,8,3,3,0,0
13424,4,6,4,1,3,10,3,1,0,0
13425,3,10,2,1,4,5,1,11,0,4
13426,1,5,3,8,3,3,2,12,0,6
13427,1,11,4,9,2,3,3,6,0,0
13428,2,1,2,13,2,9,1,12,0,2
13429,4,2,4,7,3,7,3,12,0,0
13430,2,4,2,10,4,5,4,8,0,5
13431,3,5,1,1,3,8,2,9,0,4
13432,1,7,3,2,2,8,4,11,0,6
13433,4,11,2,9,2,7,2,6,0,3
13434,3,1,1,10,1,2,3,11,0,3
13435,4,13,1,6,3,2,2,6,0,4
13436,3,10,3,6,3,9,3,7,0,6
13437,4,1,4,12,2,5,2,9,0,0
13438,4,8,3,11,1,10,3,7,0,1
13439,4,9,4,7,2,5,2,9,0,0
13440,3,10,2,6,3,3,3,6,0,7
13441,4,7,3,8,4,2,3,1,0,6
13442,4,9,3,1,3,9,1,7,0,6
13443,2,1,3,1,4,13,2,7,0,6
13444,3,4,1,8,1,6,3,11,0,3
13445,4,8,4,1,2,10,1,7,0,0
13446,2,9,4,10,2,7,1,12,0,0
13447,1,9,4,3,4,4,2,2,0,0
13448,4,5,4,7,4,4,3,6,0,0
13449,3,13,2,2,3,7,2,7,0,4
13450,1,8,1,10,3,4,2,1,0,8
13451,2,1,3,8,4,12,2,9,0,6
13452,2,10,2,7,1,7,4,9,0,5
13453,1,7,3,13,4,9,4,13,0,6
13454,1,1,2,10,3,11,4,9,0,5
13455,3,1,4,3,4,10,4,12,0,0
13456,1,3,4,12,1,2,2,6,0,0
13457,2,6,1,5,3,4,2,12,0,8
13458,4,5,4,12,1,8,4,11,0,0
13459,2,6,2,11,1,5,2,3,0,2
13460,2,9,2,6,1,9,2,12,0,2
13461,2,11,1,11,3,4,3,11,1,5
13462,1,7,2,13,3,7,4,5,0,5
13463,2,12,1,3,4,12,2,11,1,8
13464,2,2,2,8,2,11,4,8,0,5
13465,2,9,2,10,2,7,4,12,0,5
13466,4,9,2,8,4,10,4,6,0,7
13467,4,12,4,11,1,8,2,12,0,0
13468,1,7,2,10,4,8,2,2,0,8
13469,2,4,2,2,3,12,2,6,0,8
13470,3,11,2,8,4,7,1,3,0,4
13471,2,1,4,7,2,8,1,11,0,0
13472,2,3,2,9,4,11,2,10,0,8
13473,4,13,3,7,2,10,4,6,0,1
13474,4,3,1,13,3,13,1,5,1,4
13475,2,8,4,7,4,12,2,7,0,0
13476,1,1,4,9,1,3,4,5,0,0
13477,1,13,1,7,1,9,1,11,0,2
13478,1,11,3,4,1,4,4,3,0,1
13479,1,9,2,7,4,6,2,5,0,8
13480,1,13,3,5,3,12,1,1,0,6
13481,1,6,2,8,4,4,4,2,0,5
13482,1,5,1,12,3,11,3,5,0,5
13483,4,1,1,13,3,2,2,6,0,4
13484,2,11,1,3,4,6,3,8,0,5
13485,2,5,4,13,4,7,3,2,0,0
13486,1,10,3,9,4,6,3,4,0,6
13487,1,9,3,13,2,5,1,8,0,6
13488,1,4,3,13,2,5,4,9,0,1
13489,2,8,2,9,4,10,3,2,0,5
13490,1,2,4,4,3,6,3,2,0,0
13491,1,13,2,6,4,13,1,2,0,8
13492,2,10,4,8,1,12,4,10,0,0
13493,1,12,4,8,2,6,4,6,0,0
13494,3,1,1,8,4,5,4,2,0,7
13495,3,5,1,13,1,12,3,7,0,3
13496,3,3,4,8,4,3,4,6,0,0
13497,1,6,4,12,1,9,1,7,0,0
13498,2,13,1,13,2,10,4,3,0,5
13499,1,11,4,1,1,4,3,4,0,0
13500,4,5,2,9,2,5,3,9,0,7
