,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,labels,cluster
29274,40,1,1,0.21,1,1,2
29276,40,1,11,0.6,1,1,2
29277,240,30,3,0.45,9,0,0
29278,150,1,2,0.11,1,0,2
29279,170,6,23,1.42,1,0,2
29280,35,1,204,11.17,1,1,1
29281,250,30,3,0.37,9,0,0
29282,399,3,19,1.13,4,0,0
29283,210,5,8,0.49,1,0,2
29284,220,30,2,0.16,9,0,0
29286,170,30,4,0.3,9,0,0
29287,90,1,1,0.08,1,1,2
29288,80,4,5,0.28,1,0,2
29289,96,2,13,0.73,1,0,2
29290,59,1,127,6.94,2,1,1
29291,80,14,4,0.23,1,1,1
29293,100,1,5,0.27,1,0,2
29294,100,1,18,0.98,1,1,2
29296,80,2,83,4.47,1,0,1
29297,235,31,5,0.4,33,0,0
29298,55,1,60,3.25,4,1,1
29299,140,4,52,3.03,1,0,1
29300,260,3,42,2.94,1,0,2
29301,200,2,1,0.05,1,1,2
29302,80,2,20,1.14,1,1,2
29303,78,30,25,1.35,1,1,1
29304,208,7,3,0.17,2,0,2
29306,85,1,6,0.33,1,1,2
29307,250,1,75,4.78,1,0,1
29308,28,2,13,0.72,1,0,2
29309,101,4,4,0.22,1,1,2
29311,100,1,68,3.74,1,0,1
29312,79,3,22,1.22,4,1,1
29313,190,4,42,2.42,5,0,1
29314,30,5,7,0.38,1,1,2
29315,69,2,22,1.21,4,1,1
29316,44,4,77,4.27,2,1,1
29317,45,5,2,0.17,1,1,2
29318,70,5,2,0.23,1,1,2
29319,85,3,47,2.77,6,1,1
29320,140,1,43,2.51,11,0,1
29321,140,2,4,0.53,11,0,0
29323,400,2,8,0.55,2,0,2
29324,50,10,8,0.44,5,1,1
29325,35,1,27,1.5,1,1,2
29326,140,1,25,1.67,11,0,1
29327,75,2,39,2.17,1,1,2
29328,140,2,57,3.58,1,0,1
29329,125,2,32,1.77,1,0,2
29330,125,2,109,5.95,1,0,1
29331,60,1,41,2.24,4,1,1
29332,80,1,1,0.05,1,0,2
29335,60,2,1,0.05,2,1,2
29336,350,3,1,0.05,1,0,2
29338,42,1,10,0.54,1,1,2
29339,60,30,4,0.28,6,0,1
29341,95,3,3,0.2,1,0,2
29343,40,30,7,0.44,2,1,1
29345,45,1,1,0.07,1,1,2
29346,26,30,24,1.39,1,1,1
29347,95,30,25,1.47,4,0,1
29350,75,1,16,1.08,1,1,2
29352,50,1,13,0.81,10,1,1
29353,105,1,111,6.08,2,0,1
29354,149,3,1,0.06,1,0,2
29356,100,1,8,0.56,1,0,2
29357,89,1,92,5.1,7,1,1
29358,80,3,4,0.24,1,0,2
29360,50,1,14,0.78,4,1,1
29363,300,3,10,0.62,1,0,2
29364,85,1,88,5.14,1,0,1
29365,80,3,1,1.0,1,1,2
29367,65,3,15,0.88,1,1,2
29368,180,30,2,0.16,9,0,0
29369,111,6,2,0.18,1,0,2
29370,35,3,18,1.02,13,1,0
29371,30,1,70,3.97,5,1,1
29372,90,1,10,0.72,1,1,2
29373,89,2,43,2.74,1,0,2
29374,255,2,69,3.85,1,0,1
29375,44,6,4,0.23,1,1,2
29376,30,1,6,0.33,1,1,2
29377,75,2,5,0.35,2,1,2
29378,110,4,4,0.22,2,0,2
29382,300,2,6,0.38,1,0,2
29383,72,1,12,0.69,1,1,2
29385,75,2,85,4.65,2,1,1
29386,60,6,3,0.16,1,1,2
29387,350,3,6,0.43,3,0,2
29388,80,3,26,1.68,1,0,2
29389,550,2,92,5.24,5,0,1
29390,39,3,1,0.06,1,1,2
29391,108,3,12,0.79,1,1,2
29392,38,1,48,2.64,6,1,1
29393,85,2,52,3.54,1,0,1
29394,800,5,6,0.34,1,0,0
29395,40,2,15,0.83,1,1,2
29396,60,5,3,0.36,1,1,2
29398,48,12,1,0.06,1,1,1
29399,175,3,8,0.47,1,0,2
29400,175,2,2,0.15,1,0,2
29401,88,1,5,1.0,1,1,2
29402,60,4,5,0.28,1,0,2
29404,70,1,52,2.88,1,1,1
29406,145,2,14,0.77,1,0,2
29407,38,1,19,1.73,1,1,2
29408,150,3,8,0.48,1,1,2
29410,35,4,39,2.2,3,1,1
29411,70,28,4,0.3,1,0,1
29412,89,2,74,4.38,1,0,1
29415,55,3,1,0.08,1,1,2
29417,180,30,54,2.98,1,0,1
29418,94,1,65,3.68,1,1,1
29419,80,1,4,0.23,2,1,2
29420,150,1,79,4.55,1,0,1
29421,70,1,3,0.18,2,1,2
29422,125,2,80,4.44,2,0,1
29423,69,5,11,0.69,5,1,1
29424,179,2,1,0.06,1,0,2
29425,170,30,1,0.08,7,0,1
29426,105,5,8,0.53,2,0,2
29427,23,1,57,3.27,1,2,1
29428,54,2,96,5.43,1,1,1
29429,69,2,16,1.07,2,1,2
29433,450,14,13,0.77,4,0,0
29434,490,14,14,0.81,4,0,0
29435,78,1,15,0.96,1,1,2
29436,179,3,30,1.68,2,0,2
29437,245,2,59,3.69,1,0,1
29438,100,10,2,0.15,1,0,2
29439,160,1,2,0.31,2,0,2
29442,45,2,6,0.33,1,1,2
29443,38,2,1,0.07,1,1,2
29444,120,2,6,0.5,1,0,2
29445,280,1,66,3.88,1,0,1
29446,120,2,2,0.24,1,0,2
29447,175,3,46,2.84,1,0,2
29448,100,1,35,2.04,2,1,2
29449,60,2,1,0.06,1,1,2
29450,80,1,62,4.83,2,1,1
29451,175,4,5,0.32,1,0,2
29452,130,2,3,0.19,1,0,2
29453,185,2,14,0.82,1,0,2
29455,140,4,50,2.99,2,0,1
29456,140,3,33,1.91,1,0,2
29458,95,2,57,3.57,2,0,1
29459,95,2,4,0.26,1,0,2
29460,49,7,6,0.41,2,1,2
29462,58,1,11,1.77,1,1,2
29463,175,3,21,1.3,1,0,2
29464,25,1,2,0.11,1,1,2
29465,32,4,45,2.53,2,1,1
29467,45,1,4,0.23,3,1,2
29468,100,1,57,3.62,1,0,1
29470,230,4,3,0.76,1,0,2
29471,34,1,15,0.85,1,1,2
29473,35,10,5,0.29,2,1,2
29475,60,2,3,0.23,1,1,2
29476,55,14,3,0.21,2,1,1
29477,95,1,49,2.72,2,1,1
29478,416,4,37,2.17,1,0,2
29479,45,1,1,0.06,1,1,2
29480,99,2,6,0.33,1,0,2
29482,75,15,1,0.06,1,0,1
29484,100,2,31,1.71,5,1,1
29485,40,4,4,0.23,4,1,1
29486,60,1,2,0.11,3,1,2
29488,55,2,58,3.81,1,1,1
29489,120,4,31,1.88,4,0,1
29490,39,3,20,1.29,1,1,2
29491,38,2,23,1.43,1,1,2
29492,45,1,61,3.52,6,1,1
29493,60,1,76,4.43,1,1,1
29494,225,4,9,0.65,1,0,2
29495,25,2,75,4.29,6,1,1
29496,25,1,101,5.59,6,1,1
29497,30,1,2,0.13,1,1,2
29498,50,1,2,0.12,1,1,2
29499,25,1,1,0.06,1,1,2
29500,200,5,46,2.63,1,0,2
29501,100,30,1,0.06,1,0,1
29502,65,4,63,3.63,3,0,1
29503,30,1,1,0.06,1,1,2
29504,110,4,1,0.13,1,0,2
29505,45,3,27,3.65,1,0,1
29507,115,1,2,0.11,1,0,2
29509,89,1,4,0.23,1,0,2
29510,50,3,3,0.28,1,1,2
29511,125,2,50,3.19,1,1,1
29512,80,2,9,0.65,1,1,2
29514,100,3,52,3.2,1,0,1
29515,169,2,95,5.27,1,0,1
29517,300,1,1,0.06,1,0,2
29519,225,30,1,0.07,7,0,0
29520,30,1,17,0.94,4,2,1
29521,545,2,47,2.79,1,0,2
29522,200,5,19,1.18,1,0,2
29523,189,1,52,2.88,2,0,1
29524,71,5,19,1.29,7,1,1
29525,200,2,13,0.87,1,0,2
29526,65,3,3,0.17,3,1,2
29527,85,10,19,1.06,1,1,2
29528,125,2,3,0.85,2,1,2
29530,38,1,36,2.0,6,1,1
29531,38,1,33,1.83,6,1,1
29532,70,2,11,0.67,1,1,2
29534,69,2,21,1.2,2,1,2
29535,155,1,80,4.62,3,0,1
29536,165,2,4,0.24,1,0,2
29537,80,1,1,0.06,1,1,2
29538,90,2,12,0.79,1,1,2
29539,55,2,32,1.84,3,1,2
29540,150,2,54,3.21,2,0,1
29542,95,4,34,2.03,1,0,2
29543,22,7,5,0.3,1,1,2
29544,150,3,1,0.07,1,1,2
29546,130,4,53,3.66,2,0,1
29547,173,2,78,4.43,1,0,1
29548,75,4,6,0.37,1,0,2
29550,110,2,10,0.68,1,0,2
29551,50,5,1,0.06,1,1,2
29552,55,2,9,0.8,1,1,2
29553,135,3,49,2.71,2,0,1
29554,85,2,3,0.21,2,1,2
29555,55,5,4,0.23,2,1,2
29556,189,5,8,0.52,1,0,2
29558,100,30,5,0.33,1,0,1
29559,76,3,23,1.37,1,1,2
29560,97,2,44,2.92,1,0,2
29561,175,4,8,0.51,2,0,2
29562,150,3,27,1.58,7,0,1
29563,42,7,2,0.11,1,1,2
29565,40,2,1,0.09,1,1,2
29566,75,1,9,0.51,1,1,2
29567,75,2,6,0.33,1,0,2
29568,79,2,5,0.28,1,0,2
29569,45,2,49,3.15,1,1,1
29570,78,1,2,0.13,1,1,2
29571,160,4,4,0.3,1,0,2
29573,60,1,38,2.28,7,1,1
29574,300,1,64,3.59,2,1,1
29575,55,2,20,1.4,3,1,2
29579,99,1,45,2.7,5,1,1
29580,90,5,23,1.7,1,0,2
29581,65,2,103,5.89,2,1,1
29583,80,2,3,0.19,1,1,2
29584,40,5,45,2.51,1,0,2
29585,54,30,5,0.39,3,1,1
29586,138,1,75,4.59,2,1,1
29587,66,14,1,0.13,1,1,1
29588,35,3,2,0.17,1,1,2
29590,55,2,1,0.06,1,2,2
29592,109,1,91,5.11,2,1,1
29593,110,2,34,3.03,1,0,2
29595,119,5,25,1.49,2,0,2
29596,375,4,35,2.19,1,0,2
29597,65,3,5,0.31,1,1,2
29598,75,4,4,0.33,5,1,1
29599,58,30,4,0.26,6,0,1
29600,85,3,11,0.82,1,1,2
29601,68,2,10,0.94,3,1,2
29602,90,4,5,0.31,1,0,2
29603,90,2,30,1.88,2,1,2
29604,75,1,20,1.55,1,0,2
29605,130,3,36,2.23,1,0,2
29606,50,5,1,0.06,1,1,2
29607,150,2,14,0.79,3,0,2
29608,100,3,19,1.35,1,1,2
29610,345,2,47,3.24,2,0,2
29611,59,1,6,0.34,1,1,2
29612,150,60,6,0.36,3,0,0
29613,80,3,22,1.28,1,1,2
29614,60,1,3,0.17,1,1,2
29615,100,1,4,0.22,1,0,2
29617,120,2,11,0.66,2,1,2
29618,120,7,13,0.73,1,0,2
29619,48,30,5,0.32,3,1,1
29621,23,1,13,0.77,4,2,1
29622,175,5,4,0.31,1,0,2
29623,95,3,4,0.23,2,0,2
29624,40,1,4,0.25,1,1,2
29625,339,3,19,1.25,1,0,2
29626,100,2,20,1.17,1,0,2
29627,79,1,8,0.47,2,0,2
29628,50,1,302,16.81,3,1,1
29629,40,3,33,2.05,1,1,2
29630,85,1,1,0.11,1,2,2
29631,129,1,67,3.97,5,0,1
29632,105,3,41,2.46,1,0,2
29633,275,7,10,0.66,1,0,2
29634,47,2,7,0.4,1,1,2
29635,265,2,42,2.45,1,0,2
29636,155,4,18,1.05,1,0,2
29638,115,1,4,0.24,1,0,2
29639,35,1,5,0.46,3,1,2
29640,69,14,6,0.35,2,1,1
29641,250,1,45,2.56,1,0,2
29642,100,14,6,1.94,1,0,1
29643,120,180,3,0.42,1,0,0
29644,450,2,2,0.14,1,0,2
29645,36,3,8,0.55,1,1,2
29646,52,1,46,2.73,1,1,2
29648,130,1,4,0.27,1,1,2
29649,45,2,26,1.6,1,1,2
29650,150,30,1,0.09,1,0,1
29651,228,2,4,0.26,2,0,2
29652,80,5,55,3.31,1,0,1
29653,200,2,20,1.17,3,0,2
29654,50,7,14,1.03,1,1,2
29655,150,1,9,0.72,1,0,2
29656,65,2,4,0.36,2,1,2
29658,180,3,2,0.15,1,0,2
29659,47,1,5,0.53,1,1,2
29660,40,1,7,0.41,1,1,2
29668,125,2,61,3.47,3,0,1
29669,140,2,14,0.81,7,1,1
29670,220,1,9,1.79,1,0,2
29671,50,1,18,1.01,1,1,2
29672,30,3,32,1.85,1,1,2
29675,79,2,88,5.69,1,1,1
29676,90,1,4,2.26,1,1,2
29678,69,4,16,0.95,1,1,2
29679,50,2,15,0.97,1,1,2
29680,49,30,11,0.79,4,1,1
29682,50,5,4,0.26,2,1,2
29684,69,2,4,0.29,11,1,0
29685,69,1,4,0.29,11,1,0
29686,65,1,3,0.18,11,1,0
29687,150,3,16,0.9,1,0,2
29688,200,30,3,0.28,4,0,1
29689,150,3,1,0.08,1,0,2
29690,110,2,2,0.12,1,0,2
29691,110,5,28,1.71,1,0,2
29692,69,8,6,0.37,2,1,2
29693,230,1,17,0.97,1,0,2
29695,60,1,103,5.94,1,1,1
29696,100,1,44,4.33,1,0,1
29697,92,2,42,2.47,1,0,2
29698,98,1,26,1.48,1,1,2
29699,145,7,5,0.32,1,0,2
29701,80,1,5,0.53,2,1,2
29702,69,1,1,0.06,11,1,0
29703,55,1,28,2.54,1,1,2
29705,65,1,1,0.07,11,1,0
29706,40,1,120,6.77,1,1,1
29707,100,2,9,0.59,1,1,2
29709,68,1,18,1.06,1,1,2
29710,250,3,9,0.53,1,0,2
29713,600,2,26,1.59,1,0,0
29714,60,1,123,7.07,1,1,1
29715,237,3,28,2.09,1,0,2
29716,100,5,35,2.19,1,0,2
29717,120,1,14,0.81,3,1,2
29718,60,1,23,1.31,1,1,2
29719,105,1,72,4.08,2,0,1
29720,150,2,19,1.13,1,0,2
29721,125,4,6,0.36,2,0,2
29722,45,1,3,0.21,2,1,2
29723,90,4,37,2.18,1,0,2
29724,175,2,45,2.84,1,0,2
29725,125,1,2,0.13,2,0,2
29726,46,3,10,0.57,1,1,2
29727,150,3,4,0.23,1,0,2
29730,70,1,26,5.23,1,1,1
29731,149,4,10,0.65,2,1,2
29732,50,3,20,1.15,6,1,1
29733,50,25,5,0.33,3,1,1
29735,69,3,17,1.27,1,1,2
29736,44,1,4,0.34,1,1,2
29737,80,90,23,1.38,1,0,0
29738,25,1,34,2.06,2,1,2
29739,480,7,2,0.13,1,0,2
29740,46,3,7,0.4,5,1,1
29741,150,2,3,0.17,1,0,2
29742,55,1,36,2.07,1,1,2
29743,58,3,9,0.52,4,1,1
29744,58,3,11,0.64,4,1,1
29746,139,4,3,0.17,1,1,2
29747,125,1,1,0.06,1,1,2
29748,69,2,64,3.95,2,0,1
29749,110,7,19,1.11,1,0,2
29750,275,2,3,0.22,1,0,2
29752,125,3,1,0.06,1,1,2
29753,249,2,54,3.17,2,0,1
29754,32,2,28,1.64,2,2,2
29755,140,2,54,3.17,2,0,1
29756,86,2,3,0.19,1,0,2
29757,50,3,1,0.07,1,1,2
29758,165,2,27,1.57,1,0,2
29759,150,2,20,1.15,1,0,2
29760,80,1,1,0.07,1,1,2
29761,58,2,38,2.38,1,1,2
29762,38,2,13,0.93,2,1,2
29764,80,1,53,3.02,3,0,1
29765,73,31,4,0.31,1,0,1
29766,169,1,67,3.81,1,0,1
29768,59,2,1,0.06,1,1,2
29769,145,7,9,0.55,1,0,2
29770,195,6,6,0.4,2,0,2
29771,199,5,6,0.44,1,0,2
29772,100,31,1,0.09,3,0,1
29773,60,1,54,3.07,1,1,1
29774,45,7,5,0.29,1,1,2
29775,90,5,11,0.69,2,1,2
29776,78,4,26,1.53,1,0,2
29777,59,6,3,0.17,1,1,2
29778,37,2,17,1.01,1,1,2
29779,110,1,135,7.67,3,1,1
29781,188,30,40,2.35,1,0,1
29783,45,2,48,2.81,2,1,1
29784,169,3,22,1.3,1,0,2
29785,275,2,63,3.9,1,0,1
29788,190,2,5,0.29,1,0,2
29791,189,30,3,0.21,5,0,1
29792,45,2,23,1.39,2,1,2
29793,60,1,19,1.17,1,1,2
29794,149,3,38,2.38,1,0,2
29796,199,2,50,2.95,1,0,1
29797,72,1,5,0.4,1,1,2
29798,30,1,30,1.72,4,2,1
29799,60,3,1,0.06,1,1,2
29800,300,1,2,0.13,1,1,2
29801,195,5,1,0.08,1,0,2
29803,159,15,2,0.11,1,0,1
29808,120,30,3,0.25,20,0,0
29809,65,2,74,4.3,1,1,1
29810,98,3,45,2.56,1,0,2
29811,39,1,29,1.81,2,1,2
29812,50,6,3,0.28,3,1,2
29813,189,29,3,0.27,1,0,1
29814,75,1,30,2.92,1,2,2
29815,100,2,27,1.56,1,0,2
29816,36,28,1,0.06,1,1,1
29817,25,30,6,0.58,3,1,1
29818,84,4,14,0.82,1,1,2
29819,295,1,114,6.68,1,0,1
29821,35,1,5,0.42,1,1,2
29822,220,3,36,2.11,1,0,2
29823,70,2,3,0.17,1,1,2
29824,150,3,43,2.86,1,0,2
29826,75,1,15,0.88,1,1,2
29827,110,3,32,1.9,1,0,2
29829,53,4,1,0.06,1,1,2
29830,89,1,63,3.74,1,1,1
29832,29,2,3,0.17,1,1,2
29833,128,5,56,3.32,1,0,1
29834,130,3,3,0.21,1,0,2
29835,50,2,13,1.38,1,1,2
29836,110,2,13,0.74,3,1,2
29837,45,5,3,0.2,2,1,2
29838,90,5,1,0.06,1,1,2
29843,150,2,59,3.55,1,0,1
29844,35,1,77,4.67,5,1,1
29846,69,3,85,5.0,1,0,1
29847,47,3,24,1.44,1,1,2
29848,50,1,3,0.19,1,1,2
29849,150,2,54,3.1,7,0,1
29850,175,2,8,0.46,1,0,2
29852,20,4,1,0.06,1,2,2
29853,140,4,19,1.32,1,0,2
29857,50,4,1,0.06,1,0,2
29858,57,3,94,5.4,2,0,1
29860,100,2,1,0.06,1,0,2
29861,190,1,5,0.29,1,0,2
29862,130,4,3,0.18,1,0,2
29863,65,3,12,0.89,1,1,2
29864,25,3,60,3.61,1,1,1
29865,175,1,21,1.2,1,0,2
29866,450,2,27,1.79,2,0,2
29867,200,2,58,3.6,1,0,1
29868,55,2,11,0.71,2,1,2
29869,400,2,2,0.19,2,0,2
29870,200,2,6,0.36,1,0,2
29871,140,1,67,4.14,1,0,1
29872,160,4,23,2.29,1,1,2
29873,100,1,13,0.91,1,1,2
29874,90,2,12,0.71,2,1,2
29876,95,2,5,0.74,1,1,2
29877,200,3,19,1.1,1,0,2
29878,169,1,2,0.16,3,1,2
29879,65,2,29,1.68,1,1,2
29880,150,2,4,0.25,1,0,2
29881,65,3,22,1.4,1,1,2
29883,250,3,9,0.57,1,0,2
29885,350,3,15,0.9,1,0,2
29887,27,1,1,0.06,1,1,2
29888,115,3,37,2.29,1,0,2
29889,74,3,37,2.27,1,1,2
29890,110,3,1,0.06,1,1,2
29891,148,4,20,1.39,1,0,2
29892,150,2,6,0.35,1,0,2
29894,35,1,67,3.83,5,1,1
29895,125,3,63,4.36,1,0,1
29896,65,1,50,3.69,1,1,1
29897,150,1,14,0.82,2,0,2
29898,150,30,5,0.3,1,0,1
29899,60,133,12,0.71,2,0,0
29900,69,3,69,4.21,1,0,1
29901,70,14,2,0.19,1,0,1
29902,118,6,2,0.13,1,0,2
29903,115,3,67,3.98,2,0,1
29904,100,1,43,2.65,1,1,2
29905,125,3,56,3.76,1,0,1
29906,399,4,43,2.55,1,0,2
29908,100,3,16,0.95,1,0,2
29909,100,2,2,0.12,1,0,2
29910,495,6,12,0.84,4,0,0
29911,120,4,21,1.25,1,0,2
29912,140,3,1,0.11,1,1,2
29913,50,2,51,3.17,1,1,1
29914,119,3,28,1.68,1,0,2
29915,200,3,40,2.3,2,0,2
29916,145,30,1,1.0,6,0,1
29917,50,1,95,5.63,2,0,1
29918,125,30,5,0.34,4,0,1
29919,117,5,1,0.06,1,0,2
29920,350,31,1,0.18,33,0,0
29921,145,2,29,1.67,2,1,2
29923,125,5,1,0.06,1,0,2
29924,300,31,1,0.16,33,0,0
29925,50,5,9,0.52,1,0,2
29926,135,31,1,0.07,33,0,0
29928,60,3,41,2.44,1,0,2
29929,300,31,5,0.31,33,0,0
29931,300,31,8,0.49,33,0,0
29932,110,2,58,3.39,1,0,1
29934,104,1,27,1.67,1,0,2
29935,39,1,14,1.0,8,1,1
29936,45,1,55,3.26,2,1,1
29937,178,2,19,1.13,4,0,1
29938,220,4,4,0.24,1,0,2
29940,55,1,4,0.23,26,1,0
29941,97,31,8,0.59,2,0,1
29942,35,1,89,5.31,6,1,1
29943,80,2,1,0.11,1,1,2
29945,50,5,14,0.88,2,1,2
29946,68,1,23,1.33,1,1,2
29947,140,2,18,1.07,1,0,2
29948,150,14,6,0.41,1,1,1
29951,75,7,2,0.13,1,0,2
29953,130,30,3,0.24,1,0,1
29954,93,1,77,4.49,1,0,1
29955,75,1,32,1.87,1,0,2
29956,130,3,141,8.21,2,0,1
29957,65,2,23,2.88,1,0,2
29958,99,2,15,0.89,1,0,2
29959,119,3,54,3.58,2,0,1
29960,55,2,11,1.15,1,1,2
29961,65,1,70,4.9,2,1,1
29963,140,3,30,1.88,1,0,2
29964,29,1,13,0.75,2,2,2
29965,94,2,52,3.26,1,1,1
29966,72,2,11,0.64,2,0,2
29967,31,3,21,1.27,2,1,2
29968,150,6,1,0.06,1,0,2
29969,250,3,41,2.94,1,0,2
29970,80,7,2,0.13,9,1,1
29971,80,5,2,0.14,9,1,1
29972,150,2,20,1.19,1,0,2
29973,75,2,1,0.06,2,1,2
29974,49,7,28,1.68,1,1,2
29975,85,2,25,1.48,1,1,2
29976,83,1,9,0.55,2,1,2
29977,135,4,3,0.19,1,0,2
29978,100,1,1,0.06,1,0,2
29979,25,1,51,2.99,3,2,1
29980,329,4,12,0.91,2,0,2
29981,48,1,13,0.77,1,1,2
29983,55,2,34,1.99,4,1,1
29984,365,5,14,0.86,2,0,2
29985,150,2,10,0.58,1,0,2
29986,99,3,16,1.24,3,1,2
29987,109,3,19,1.37,3,1,2
29988,40,4,5,0.38,3,1,2
29990,58,2,2,0.12,1,1,2
29991,76,1,13,0.86,1,1,2
29992,289,4,10,0.91,2,0,2
29993,65,2,14,0.84,1,0,2
29994,850,3,27,1.57,1,0,0
29995,160,2,3,0.17,1,0,2
29996,225,2,12,0.71,1,0,2
29997,90,30,4,0.24,1,0,1
29998,70,2,29,1.71,1,1,2
29999,45,7,11,0.64,1,1,2
30000,100,4,5,0.3,1,0,2
30001,90,10,5,0.31,1,0,2
30003,41,3,1,0.06,4,1,1
30004,149,4,2,0.16,2,0,2
30005,45,1,1,0.06,4,1,1
30006,40,5,3,0.18,1,1,2
30007,90,4,64,3.71,1,0,1
30008,29,1,81,4.93,4,1,1
30009,257,1,95,6.51,6,0,1
30010,295,2,15,0.94,1,0,2
30012,70,1,53,3.29,7,1,1
30013,65,4,10,0.6,1,1,2
30014,62,1,27,1.69,7,1,1
30015,60,4,2,0.19,1,0,2
30017,225,7,10,0.78,1,0,2
30018,49,4,5,0.36,1,1,2
30019,325,2,7,0.61,1,0,2
30020,100,1,28,1.66,3,1,2
30021,67,15,1,0.06,1,0,1
30022,90,2,19,1.23,1,1,2
30023,45,2,21,1.35,2,1,2
30024,495,4,7,0.46,4,0,0
30025,112,4,14,0.9,2,1,2
30026,160,4,32,1.96,1,0,2
30027,37,1,7,0.41,2,1,2
30028,104,4,10,0.73,1,0,2
30029,95,2,56,3.33,1,1,1
30030,80,3,20,1.18,2,1,2
30031,115,2,3,0.22,1,0,2
30032,148,4,26,1.68,2,0,2
30033,75,2,6,0.37,1,0,2
30034,173,2,3,0.26,1,0,2
30035,65,2,5,0.3,1,1,2
30036,75,3,13,0.78,1,0,2
30039,300,2,13,0.77,2,0,2
30040,169,1,1,0.18,1,0,2
30041,60,4,10,0.58,1,1,2
30042,84,3,38,2.36,3,0,1
30043,115,4,26,1.66,1,0,2
30044,106,4,57,3.73,2,0,1
30045,100,10,11,0.67,1,0,2
30046,100,1,3,0.41,1,1,2
30047,50,2,58,3.44,1,1,1
30048,55,4,8,0.53,1,0,2
30049,120,3,59,3.49,1,0,1
30050,120,1,59,3.69,1,0,1
30051,127,5,30,2.0,1,0,2
30052,160,3,36,2.14,3,0,1
30053,200,3,2,0.14,2,0,2
30054,117,2,14,0.82,1,0,2
30055,250,2,22,1.44,5,0,1
30056,76,14,1,0.06,1,0,1
30057,30,5,2,0.14,1,1,2
30058,40,1,10,0.58,2,1,2
30063,180,3,31,1.98,2,0,2
30065,117,5,1,0.08,1,0,2
30066,130,10,4,0.38,1,0,2
30067,59,1,24,1.43,1,1,2
30068,94,3,5,0.3,1,0,2
30070,55,2,5,0.3,1,1,2
30071,69,2,1,0.06,1,0,2
30072,80,1,73,4.57,2,1,1
30073,20,1,9,0.53,1,2,2
30074,40,3,51,3.0,2,1,1
30075,127,1,1,0.08,1,0,2
30076,63,7,4,0.39,1,1,2
30077,95,1,22,1.33,1,1,2
30078,75,1,1,0.06,1,1,2
30079,50,2,1,0.06,1,1,2
30080,1250,1,1,0.06,1,2,0
30082,40,1,2,0.13,2,1,2
30083,145,10,2,0.13,1,0,2
30084,135,31,5,0.37,11,0,0
30085,44,1,78,4.62,2,1,1
30086,70,14,5,0.3,1,1,1
30088,42,2,89,5.54,2,1,1
30089,33,100,2,0.18,4,2,0
30090,70,1,18,1.07,1,1,2
30095,100,6,5,0.31,1,0,2
30096,145,5,5,0.3,1,0,2
30097,75,2,17,1.07,1,1,2
30098,250,30,2,0.19,12,0,0
30099,150,3,27,1.79,1,0,2
30100,65,2,25,1.5,1,1,2
30101,159,1,77,5.3,1,0,1
30102,65,2,8,0.52,2,1,2
30104,200,5,1,1.0,1,0,2
30105,60,1,44,2.57,1,1,2
30106,46,1,2,0.16,1,1,2
30108,69,3,7,0.41,1,0,2
30110,190,2,5,0.32,2,0,2
30114,125,2,48,3.0,1,0,1
30115,71,2,30,1.8,1,0,2
30116,150,4,82,4.86,1,0,1
30117,80,5,51,3.23,1,0,1
30118,70,30,10,0.62,3,0,1
30119,80,5,15,0.93,1,0,2
30120,43,2,39,2.31,2,1,2
30121,210,1,108,6.4,3,0,1
30122,133,3,2,0.15,1,0,2
30123,50,1,1,0.06,1,1,2
30124,100,60,2,0.17,1,0,0
30125,47,2,83,4.97,2,1,1
30126,99,3,35,2.22,1,1,2
30127,150,4,42,2.69,1,0,2
30129,80,1,1,0.06,1,2,2
30131,47,5,33,1.96,1,1,2
30132,44,3,9,0.54,2,1,2
30133,67,3,16,1.11,2,1,2
30134,60,2,25,1.54,7,1,1
30135,50,1,33,2.29,1,1,2
30136,245,2,37,2.28,1,0,2
30137,29,1,65,3.88,1,1,1
30138,180,7,1,0.09,1,0,2
30139,189,1,40,2.37,1,0,2
30140,41,1,82,5.0,1,1,1
30141,60,2,26,2.49,1,1,2
30142,120,2,45,2.79,1,0,2
30143,123,2,6,0.38,1,0,2
30144,339,3,40,2.63,12,0,0
30145,125,3,1,0.16,1,0,2
30146,30,3,13,0.84,2,1,2
30147,54,1,16,0.99,1,1,2
30148,75,3,9,0.54,1,0,2
30149,92,7,9,0.53,1,0,2
30150,130,5,61,3.84,2,0,1
30151,55,2,2,0.13,1,1,2
30152,35,3,4,0.24,1,1,2
30153,75,4,2,0.12,1,0,2
30155,180,1,72,4.67,3,0,1
30156,89,1,113,6.7,1,0,1
30157,93,1,27,1.69,3,1,2
30159,85,30,4,0.31,15,0,0
30160,80,1,54,3.74,3,1,1
30161,150,4,6,0.63,1,0,2
30162,100,1,7,0.46,1,1,2
30164,175,2,92,5.47,1,0,1
30165,113,3,4,0.25,2,0,2
30166,69,2,45,2.75,2,1,2
30167,50,4,36,2.19,2,1,2
30168,105,4,8,0.5,1,0,2
30169,55,1,72,4.27,2,1,1
30171,109,2,68,4.02,1,0,1
30172,500,3,56,3.57,2,0,2
30174,125,2,3,0.19,3,0,2
30175,34,1,2,0.12,2,1,2
30176,260,2,6,0.4,1,0,2
30177,68,2,64,3.89,6,1,1
30179,200,30,19,1.17,2,0,1
30180,200,2,2,0.13,1,0,2
